#Denominación,Prog.,Econ.,Fecha,NIF,Nombre empresa,Descripción,Importe,Descuentos,
Seguridad  y P. Civil. Energía eléctrica,9201,22100,12/03/2015,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 139372087 - CTRA. NACIONAL V KM 22 - SERVICIOS GENERALES - FACTURACION NOVIEMBRE / DICIEMBRE - APROBADO REC 1/15 PLENO 26.02.15 - NUMERO DE FAC.: FE14321162269726 DE FECHA OPERACION: 12/03/2015 Y FECHA REG. INTERVENCIÓN: 29/01/2015,"149,00","0,00",#NAME?
Seguridad  y P. Civil. Energía eléctrica,9201,22100,12/03/2015,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 139285612 - C/ PUNTA UMBRIA 1 - SERVICIOS GENERALES - FACTURACION NOVIEMBRE / DICIEMBRE - APROBADO REC 1/15 PLENO 26.02.15 - NUMERO DE FAC.: FE14321162269770 DE FECHA OPERACION: 12/03/2015 Y FECHA REG. INTERVENCIÓN: 29/01/2015,"679,64","0,00",#NAME?
Seguridad  y P. Civil. Energía eléctrica,9201,22100,12/03/2015,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 139470150 - C/ BELGICA S/N BJ - SERVICIOS GENERALES - FACTURACION NOVIEMBRE / DICIEMBRE - APROBADO REC 1/15 PLENO 26.02.15 - NUMERO DE FAC.: FE14321162269777 DE FECHA OPERACION: 12/03/2015 Y FECHA REG. INTERVENCIÓN: 29/01/2015,"866,48","0,00",#NAME?
Seguridad  y P. Civil. Energía eléctrica,9201,22100,12/03/2015,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 139378720 - C/ COMILLAS 1  - SERVICIOS GENERALES - FACTURACION NOVIEMBRE / DICIEMBRE - APROBADO REC 1/15 PLENO 26.02.15 - NUMERO DE FAC.: FE14321162269768 DE FECHA OPERACION: 12/03/2015 Y FECHA REG. INTERVENCIÓN: 29/01/2015,"502,89","0,00",#NAME?
Seguridad  y P. Civil. Energía eléctrica,9201,22100,12/03/2015,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 139151215 - C/ SUIZA S/N BJ  - SERVICIOS GENERALES - FACTURACION NOVIEMBRE / DICIEMBRE - APROBADO REC 1/15 PLENO 26.02.15 - NUMERO DE FAC.: FE14321162269780 DE FECHA OPERACION: 12/03/2015 Y FECHA REG. INTERVENCIÓN: 28/01/2015,"514,09","0,00",#NAME?
Seguridad  y P. Civil. Energía eléctrica,9201,22100,12/03/2015,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 139401420 - C/ MADRID 38 BJ  - SERVICIOS GENERALES - FACTURACION NOVIEMBRE / DICIEMBRE - APROBADO REC 1/15 PLENO 26.02.15 - NUMERO DE FAC.: FE14321162269730 DE FECHA OPERACION: 12/03/2015 Y FECHA REG. INTERVENCIÓN: 29/01/2015,"614,78","0,00",#NAME?
Seguridad  y P. Civil. Energía eléctrica,9201,22100,12/03/2015,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 139165295 - C/ MIGUEL DE CERVANTES S/N KM 5 - SERVICIOS GENERALES - FACTURACION NOVIEMBRE / DICIEMBRE - APROBADO REC 1/15 PLENO 26.02.15 - NUMERO DE FAC.: FE14321162269741 DE FECHA OPERACION: 12/03/2015 Y FECHA REG. INTERVENCIÓN: 29/01/2015,"349,04","0,00",#NAME?
Seguridad  y P. Civil. Energía eléctrica,9201,22100,12/03/2015,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 139263049 - C/ MIGUEL DE CERVANTES KM 2 BJ - SERVICIOS GENERALES - FACTURACION NOVIEMBRE / DICIEMBRE - APROBADO REC 1/15 PLENO 26.02.15 - NUMERO DE FAC.: FE14321162269743 DE FECHA OPERACION: 12/03/2015 Y FECHA REG. INTERVENCIÓN: 29/01/2015,"602,93","0,00",#NAME?
Seguridad  y P. Civil. Energía eléctrica,9201,22100,31/03/2015,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 139151896 - PZA. MAYOR 1 BIS - FACTURACION DICIEMBRE / ENERO - SERVICIOS GENERALES - APROBADO POR DECRETO 609/2015 - NUMERO DE FAC.: FE15321163928850 DE FECHA OPERACION: 31/03/2015 Y FECHA REG. INTERVENCIÓN: 02/03/2015,"560,81","0,00",#NAME?
Seguridad  y P. Civil. Energía eléctrica,9201,22100,31/03/2015,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 139514527 - AVDA. ISLANDIA 99  - FACTURACION NOVIEMBRE / DICIEMBRE - SERVICIOS GENERALES - APROBADO POR DECRETO 609/2015 - NUMERO DE FAC.: FE15321165007685 DE FECHA OPERACION: 31/03/2015 Y FECHA REG. INTERVENCIÓN: 02/03/2015,"3.091,80","0,00",#NAME?
Seguridad  y P. Civil. Energía eléctrica,9201,22100,31/03/2015,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 139730591 - C/ AVILA 1 BJ  - FACTURACION NOVIEMBRE /DICIEMBRE - SERVICIOS GENERALES - APROBADO POR DECRETO 609/2015 - NUMERO DE FAC.: FE15321164120123 DE FECHA OPERACION: 31/03/2015 Y FECHA REG. INTERVENCIÓN: 02/03/2015,"193,68","0,00",#NAME?
Seguridad  y P. Civil. Energía eléctrica,9201,22100,31/03/2015,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 139294427 - C/ ALAMO S/N BJ - FACTURACION NOVIEMBRE /DICIEMBRE - SERVICIOS GENERALES - APROBADO POR DECRETO 609/2015 - NUMERO DE FAC.: FE15321164120119 DE FECHA OPERACION: 31/03/2015 Y FECHA REG. INTERVENCIÓN: 02/03/2015,"1.006,16","0,00",#NAME?
Seguridad  y P. Civil. Energía eléctrica,9201,22100,31/03/2015,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 139193065 - AVDA. CASTAÑERAS 38 BJ - FACTURACION NOVIEMBRE /DICIEMBRE - SERVICIOS GENERALES - APROBADO POR DECRETO 609/2015 - NUMERO DE FAC.: FE15321164120135 DE FECHA OPERACION: 31/03/2015 Y FECHA REG. INTERVENCIÓN: 02/03/2015,"68,53","0,00",#NAME?
Seguridad  y P. Civil. Energía eléctrica,9201,22100,31/03/2015,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 139312625 - C/ HUNGRIA 5  - FACTURACION NOVIEMBRE /DICIEMBRE - SERVICIOS GENERALES - APROBADO POR DECRETO 609/2015 - NUMERO DE FAC.: FE15321164120132 DE FECHA OPERACION: 31/03/2015 Y FECHA REG. INTERVENCIÓN: 02/03/2015,"416,29","0,00",#NAME?
Seguridad  y P. Civil. Energía eléctrica,9201,22100,31/03/2015,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 159638110 - C/ POTRO 18 - FACTURACION NOVIEMBRE / DICIEMBRE - SERVICIOS GENERALES - APROBADO POR DECRETO 609/2015 - NUMERO DE FAC.: FE15321164120341 DE FECHA OPERACION: 31/03/2015 Y FECHA REG. INTERVENCIÓN: 02/03/2015,"731,65","0,00",#NAME?
Seguridad  y P. Civil. Energía eléctrica,9201,22100,31/03/2015,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 159638014 - PZA. ESPAÑA 1 - FACTURACION NOVIEMBRE / DICIEMBRE - SERVICIOS GENERALES - APROBADO POR DECRETO 609/2015 - NUMERO DE FAC.: FE15321164120343 DE FECHA OPERACION: 31/03/2015 Y FECHA REG. INTERVENCIÓN: 02/03/2015,"110,41","0,00",#NAME?
Seguridad  y P. Civil. Energía eléctrica,9201,22100,31/03/2015,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 159638564 - C/ RIO PERALES 2 - FACTURACION NOVIEMBRE / DICIEMBRE - SERVICIOS GENERALES - APROBADO POR DECRETO 609/2015 - NUMERO DE FAC.: FE15321164120330 DE FECHA OPERACION: 31/03/2015 Y FECHA REG. INTERVENCIÓN: 02/03/2015,"570,03","0,00",#NAME?
Seguridad  y P. Civil. Energía eléctrica,9201,22100,31/03/2015,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 159638459 - C/ RIO MANZANARES 14 - FACTURACION NOVIEMBRE / DICIEMBRE - SERVICIOS GENERALES - APROBADO POR DECRETO 609/2015 - NUMERO DE FAC.: FE15321164120344 DE FECHA OPERACION: 31/03/2015 Y FECHA REG. INTERVENCIÓN: 02/03/2015,"534,46","0,00",#NAME?
Seguridad  y P. Civil. Energía eléctrica,9201,22100,31/03/2015,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 159654051 - C/ BATRES 2  BJ - FACTURACION NOVIEMBRE / DICIEMBRE - SERVICIOS GENERALES - APROBADO POR DECRETO 609/2015 - NUMERO DE FAC.: FE15321164120346 DE FECHA OPERACION: 31/03/2015 Y FECHA REG. INTERVENCIÓN: 02/03/2015,"99,70","0,00",#NAME?
Seguridad  y P. Civil. Energía eléctrica,9201,22100,31/03/2015,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 159638635 - C/ RIO PERALES 30 BJ - FACTURACION NOVIEMBRE / DICIEMBRE - SERVICIOS GENERALES - APROBADO POR DECRETO 609/2015 - NUMERO DE FAC.: FE15321164120314 DE FECHA OPERACION: 31/03/2015 Y FECHA REG. INTERVENCIÓN: 02/03/2015,"25,18","0,00",#NAME?
Seguridad  y P. Civil. Energía eléctrica,9201,22100,31/03/2015,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 159638922 - C/ RIO TAJO 22  - FACTURACION NOVIEMBRE / DICIEMBRE - SERVICIOS GENERALES - APROBADO POR DECRETO 609/2015 - NUMERO DE FAC.: FE15321164120332 DE FECHA OPERACION: 31/03/2015 Y FECHA REG. INTERVENCIÓN: 02/03/2015,"531,67","0,00",#NAME?
Seguridad  y P. Civil. Energía eléctrica,9201,22100,31/03/2015,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 159639062 - C/ ROSA 2 BJ - FACTURACION NOVIEMBRE / DICIEMBRE - SERVICIOS GENERALES - APROBADO POR DECRETO 609/2015 - NUMERO DE FAC.: FE15321164120316 DE FECHA OPERACION: 31/03/2015 Y FECHA REG. INTERVENCIÓN: 02/03/2015,"320,70","0,00",#NAME?
Seguridad  y P. Civil. Energía eléctrica,9201,22100,31/03/2015,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.","SE APLICA EL ABONO AE15322001161193 DE IMPORTE - 22,36 € - CONTRATO 159639409 - C/ SIERRA DE GUADARRAMA 54  - FACTURACION NOVIEMBRE / DICIEMBRE - SERVICIOS GENERALES - APROBADO POR DECRETO 609/2015 - NUMERO DE FAC.: FE15321164120336 DE FECHA OPERACION: 24/03/2015 Y FECHA REG. INTERVENCIÓN: 02/03/2015","22,36","0,00",#NAME?
Seguridad  y P. Civil. Energía eléctrica,9201,22100,31/03/2015,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.","SE APLICA EL ABONO AE15322001161193 DE IMPORTE - 22,36 € - CONTRATO 159639409 - C/ SIERRA DE GUADARRAMA 54  - FACTURACION NOVIEMBRE / DICIEMBRE - SERVICIOS GENERALES - APROBADO POR DECRETO 609/2015 - NUMERO DE FAC.: FE15321164120336 DE FECHA OPERACION: 24/03/2015 Y FECHA REG. INTERVENCIÓN: 02/03/2015","-22,36","0,00",#NAME?
Seguridad  y P. Civil. Energía eléctrica,9201,22100,31/03/2015,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 159639300 - C/ SEVILLA 18 - FACTURACION NOVIEMBRE / DICIEMBRE - SERVICIOS GENERALES - APROBADO POR DECRETO 609/2015 - NUMERO DE FAC.: FE15321164120333 DE FECHA OPERACION: 31/03/2015 Y FECHA REG. INTERVENCIÓN: 02/03/2015,"167,56","0,00",#NAME?
Seguridad  y P. Civil. Energía eléctrica,9201,22100,31/03/2015,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 159640599 - C/ ABEDUL 17 - FACTURACION OCTUBRE / DICIEMBRE - SERVICIOS GENERALES - APROBADO POR DECRETO 609/2015 - NUMERO DE FAC.: FE15321164120335 DE FECHA OPERACION: 31/03/2015 Y FECHA REG. INTERVENCIÓN: 02/03/2015,"118,33","0,00",#NAME?
Seguridad  y P. Civil. Energía eléctrica,9201,22100,31/03/2015,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 159639582 - C/ SIERRA MORENA 1002 - FACTURACION NOVIEMBRE / DICIEMBRE - SERVICIOS GENERALES - APROBADO POR DECRETO 609/2015 - NUMERO DE FAC.: FE15321164120317 DE FECHA OPERACION: 31/03/2015 Y FECHA REG. INTERVENCIÓN: 02/03/2015,"849,38","0,00",#NAME?
Seguridad  y P. Civil. Energía eléctrica,9201,22100,31/03/2015,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 159640967 - C/ ALAMO 40 - FACTURACION NOVIEMBRE / DICIEMBRE - SERVICIOS GENERALES - APROBADO POR DECRETO 609/2015 - NUMERO DE FAC.: FE15321164120318 DE FECHA OPERACION: 31/03/2015 Y FECHA REG. INTERVENCIÓN: 02/03/2015,"43,02","0,00",#NAME?
Seguridad  y P. Civil. Energía eléctrica,9201,22100,31/03/2015,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 159640702 - C/ ACEQUI 15  - FACTURACION NOVIEMBRE / DICIEMBRE - SERVICIOS GENERALES - APROBADO POR DECRETO 609/2015 - NUMERO DE FAC.: FE15321164120345 DE FECHA OPERACION: 31/03/2015 Y FECHA REG. INTERVENCIÓN: 02/03/2015,"870,50","0,00",#NAME?
Seguridad  y P. Civil. Energía eléctrica,9201,22100,31/03/2015,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 159641183 - C/ ALEMANIA 1 BJ - FACTURACION  NOVIEMBRE / DICIEMBRE - SERVICIOS GENERALES - APROBADO POR DECRETO 609/2015 - NUMERO DE FAC.: FE15321164406375 DE FECHA OPERACION: 31/03/2015 Y FECHA REG. INTERVENCIÓN: 03/03/2015,"116,00","0,00",#NAME?
Seguridad  y P. Civil. Energía eléctrica,9201,22100,31/03/2015,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 159641183 - C/ ALEMANIA 1 BJ - FACTURACION SEPTIEMBRE / NOVIEMBRE - SERVICIOS GENERALES - APROBADO POR DECRETO 609/2015 - NUMERO DE FAC.: FE15321164406374 DE FECHA OPERACION: 31/03/2015 Y FECHA REG. INTERVENCIÓN: 03/03/2015,"156,43","0,00",#NAME?
Seguridad  y P. Civil. Energía eléctrica,9201,22100,31/03/2015,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 159641487 - C/ AROUSA 15 - FACTURACION  SEPTIEMBRE / NOVIEMBRE - SERVICIOS GENERALES - APROBADO POR DECRETO 609/2015 - NUMERO DE FAC.: FE15321164406380 DE FECHA OPERACION: 31/03/2015 Y FECHA REG. INTERVENCIÓN: 03/03/2015,"1.171,70","0,00",#NAME?
Seguridad  y P. Civil. Energía eléctrica,9201,22100,31/03/2015,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 159641364 - C/ ANDALUCIA 2  - FACTURACION  NOVIEMBRE / DICIEMBRE - SERVICIOS GENERALES - APROBADO POR DECRETO 609/2015 - NUMERO DE FAC.: FE15321164120319 DE FECHA OPERACION: 31/03/2015 Y FECHA REG. INTERVENCIÓN: 03/03/2015,"166,10","0,00",#NAME?
Seguridad  y P. Civil. Energía eléctrica,9201,22100,31/03/2015,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 159642188 - C/ BATRES 5  - FACTURACION  NOVIEMBRE / DICIEMBRE - SERVICIOS GENERALES - APROBADO POR DECRETO 609/2015 - NUMERO DE FAC.: FE15321164120331 DE FECHA OPERACION: 31/03/2015 Y FECHA REG. INTERVENCIÓN: 03/03/2015,"47,06","0,00",#NAME?
Seguridad  y P. Civil. Energía eléctrica,9201,22100,31/03/2015,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 159641487 - C/ AROUSA 15 - FACTURACION  NOVIEMBRE / DICIEMBRE - SERVICIOS GENERALES - APROBADO POR DECRETO 609/2015 - NUMERO DE FAC.: FE15321164406381 DE FECHA OPERACION: 31/03/2015 Y FECHA REG. INTERVENCIÓN: 03/03/2015,"694,83","0,00",#NAME?
Seguridad  y P. Civil. Energía eléctrica,9201,22100,31/03/2015,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 159642497 - C/ BATERS 7  - FACTURACION  NOVIEMBRE / DICIEMBRE - SERVICIOS GENERALES - APROBADO POR DECRETO 609/2015 - NUMERO DE FAC.: FE15321164120321 DE FECHA OPERACION: 31/03/2015 Y FECHA REG. INTERVENCIÓN: 03/03/2015,"659,33","0,00",#NAME?
Seguridad  y P. Civil. Energía eléctrica,9201,22100,31/03/2015,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 159642283 - C/ BATRES 7 - FACTURACION  NOVIEMBRE / DICIEMBRE - SERVICIOS GENERALES - APROBADO POR DECRETO 609/2015 - NUMERO DE FAC.: FE15321164120320 DE FECHA OPERACION: 31/03/2015 Y FECHA REG. INTERVENCIÓN: 03/03/2015,"581,90","0,00",#NAME?
Seguridad  y P. Civil. Energía eléctrica,9201,22100,31/03/2015,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 159643033 - AVDA. CANTABRICO 39  - FACTURACION  SEPTIEMBRE / NOVIEMBRE - SERVICIOS GENERALES - APROBADO POR DECRETO 609/2015 - NUMERO DE FAC.: FE15321164406376 DE FECHA OPERACION: 31/03/2015 Y FECHA REG. INTERVENCIÓN: 03/03/2015,"812,74","0,00",#NAME?
Seguridad  y P. Civil. Energía eléctrica,9201,22100,31/03/2015,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 159642716 - C/ BENICARLO 1 BJ - FACTURACION  NOVIEMBRE / DICIEMBRE - SERVICIOS GENERALES - APROBADO POR DECRETO 609/2015 - NUMERO DE FAC.: FE15321164120313 DE FECHA OPERACION: 31/03/2015 Y FECHA REG. INTERVENCIÓN: 03/03/2015,"46,75","0,00",#NAME?
Seguridad  y P. Civil. Energía eléctrica,9201,22100,31/03/2015,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 159643285 - AVDA. CANTABRICO 162  - FACTURACION SEPTIEMBRE / NOVIEMBRE - SERVICIOS GENERALES - APROBADO POR DECRETO 609/2015 - NUMERO DE FAC.: FE15321164406378 DE FECHA OPERACION: 31/03/2015 Y FECHA REG. INTERVENCIÓN: 03/03/2015,"797,75","0,00",#NAME?
Seguridad  y P. Civil. Energía eléctrica,9201,22100,31/03/2015,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 159643033 - AVDA. CANTABRICO 39 - FACTURACION NOVIEMBRE / DICIEMBRE - SERVICIOS GENERALES - APROBADO POR DECRETO 609/2015 - NUMERO DE FAC.: FE15321164406377 DE FECHA OPERACION: 31/03/2015 Y FECHA REG. INTERVENCIÓN: 03/03/2015,"504,57","0,00",#NAME?
Seguridad  y P. Civil. Energía eléctrica,9201,22100,31/03/2015,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 159643507 - C/ CARRETERA 2 BJ - FACTURACION NOVIEMBRE / DICIEMBRE - SERVICIOS GENERALES - APROBADO POR DECRETO 609/2015 - NUMERO DE FAC.: FE15321164120322 DE FECHA OPERACION: 31/03/2015 Y FECHA REG. INTERVENCIÓN: 03/03/2015,"47,60","0,00",#NAME?
Seguridad  y P. Civil. Energía eléctrica,9201,22100,31/03/2015,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 159643285 - AVDA. CANTABRICO 162  - FACTURACION NOVIEMBRE / DICIEMBRE - SERVICIOS GENERALES - APROBADO POR DECRETO 609/2015 - NUMERO DE FAC.: FE15321164406379 DE FECHA OPERACION: 31/03/2015 Y FECHA REG. INTERVENCIÓN: 03/03/2015,"495,47","0,00",#NAME?
Seguridad  y P. Civil. Energía eléctrica,9201,22100,31/03/2015,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 159644712 - AVDA. DE VALDELACEA 33 - FACTURACION NOVIEMBRE / DICIEMBRE - SERVICIOS GENERALES - APROBADO POR DECRETO 609/2015 - NUMERO DE FAC.: FE15321164120329 DE FECHA OPERACION: 31/03/2015 Y FECHA REG. INTERVENCIÓN: 03/03/2015,"233,68","0,00",#NAME?
Seguridad  y P. Civil. Energía eléctrica,9201,22100,31/03/2015,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 159643689 - C/ CARRETERA 2  - FACTURACION NOVIEMBRE / DICIEMBRE - SERVICIOS GENERALES - APROBADO POR DECRETO 609/2015 - NUMERO DE FAC.: FE15321164120328 DE FECHA OPERACION: 31/03/2015 Y FECHA REG. INTERVENCIÓN: 03/03/2015,"188,63","0,00",#NAME?
Seguridad  y P. Civil. Energía eléctrica,9201,22100,31/03/2015,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 159645149 - AVDA. FLORES 1  - FACTURACION NOVIEMBRE / DICIEMBRE - SERVICIOS GENERALES - APROBADO POR DECRETO 609/2015 - NUMERO DE FAC.: FE15321164120323 DE FECHA OPERACION: 31/03/2015 Y FECHA REG. INTERVENCIÓN: 03/03/2015,"98,22","0,00",#NAME?
Seguridad  y P. Civil. Energía eléctrica,9201,22100,31/03/2015,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 159645509 - C/ SERRANIA DE RONDA 1 - FACTURACION NOVIEMBRE / DICIEMBRE - SERVICIOS GENERALES - APROBADO POR DECRETO 609/2015 - NUMERO DE FAC.: FE15321164120325 DE FECHA OPERACION: 31/03/2015 Y FECHA REG. INTERVENCIÓN: 03/03/2015,"3,52","0,00",#NAME?
Seguridad  y P. Civil. Energía eléctrica,9201,22100,31/03/2015,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 159645717 - C/ SERRANIA DE RONDA 20  - FACTURACION NOVIEMBRE / DICIEMBRE - SERVICIOS GENERALES - APROBADO POR DECRETO 609/2015 - NUMERO DE FAC.: FE15321164120326 DE FECHA OPERACION: 31/03/2015 Y FECHA REG. INTERVENCIÓN: 03/03/2015,"6,13","0,00",#NAME?
Seguridad  y P. Civil. Energía eléctrica,9201,22100,31/03/2015,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 159646950 - C/ SIERRA DE JABALAMBRE 1 - FACTURACION NOVIEMBRE / DICIEMBRE - SERVICIOS GENERALES - APROBADO POR DECRETO 609/2015 - NUMERO DE FAC.: FE15321164120311 DE FECHA OPERACION: 31/03/2015 Y FECHA REG. INTERVENCIÓN: 03/03/2015,"18,53","0,00",#NAME?
Seguridad  y P. Civil. Energía eléctrica,9201,22100,31/03/2015,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 159645314 - C/ BATRES 9 BJ - FACTURACION NOVIEMBRE / DICIEMBRE - SERVICIOS GENERALES - APROBADO POR DECRETO 609/2015 - NUMERO DE FAC.: FE15321164120324 DE FECHA OPERACION: 31/03/2015 Y FECHA REG. INTERVENCIÓN: 03/03/2015,"3,50","0,00",#NAME?
Seguridad  y P. Civil. Energía eléctrica,9201,22100,31/03/2015,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 159645936 - C/ SIERRA DE ALCARAZ 28  - FACTURACION NOVIEMBRE / DICIEMBRE - SERVICIOS GENERALES - APROBADO POR DECRETO 609/2015 - NUMERO DE FAC.: FE15321164120327 DE FECHA OPERACION: 31/03/2015 Y FECHA REG. INTERVENCIÓN: 03/03/2015,"3,50","0,00",#NAME?
Seguridad  y P. Civil. Energía eléctrica,9201,22100,31/03/2015,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 159646147 - C/ SIERRA DE ALCARAZ 64 - FACTURACION NOVIEMBRE / DICIEMBRE - SERVICIOS GENERALES - APROBADO POR DECRETO 609/2015 - NUMERO DE FAC.: FE15321164120306 DE FECHA OPERACION: 31/03/2015 Y FECHA REG. INTERVENCIÓN: 03/03/2015,"3,50","0,00",#NAME?
Seguridad  y P. Civil. Energía eléctrica,9201,22100,31/03/2015,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 159646385 - C/ SIERRA DE GREDOS 27  - FACTURACION NOVIEMBRE / DICIEMBRE - SERVICIOS GENERALES - APROBADO POR DECRETO 609/2015 - NUMERO DE FAC.: FE15321164120307 DE FECHA OPERACION: 31/03/2015 Y FECHA REG. INTERVENCIÓN: 03/03/2015,"3,50","0,00",#NAME?
Seguridad  y P. Civil. Energía eléctrica,9201,22100,31/03/2015,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 159646511 - C/ SIERRA DE GREDOS 61 - FACTURACION NOVIEMBRE / DICIEMBRE - SERVICIOS GENERALES - APROBADO POR DECRETO 609/2015 - NUMERO DE FAC.: FE15321164120308 DE FECHA OPERACION: 31/03/2015 Y FECHA REG. INTERVENCIÓN: 03/03/2015,"3,50","0,00",#NAME?
Seguridad  y P. Civil. Energía eléctrica,9201,22100,31/03/2015,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 159646653 - C/ SIERRA DE GUADARRAMA 58  - FACTURACION NOVIEMBRE / DICIEMBRE - SERVICIOS GENERALES - APROBADO POR DECRETO 609/2015 - NUMERO DE FAC.: FE15321164120309 DE FECHA OPERACION: 31/03/2015 Y FECHA REG. INTERVENCIÓN: 03/03/2015,"3,50","0,00",#NAME?
Seguridad  y P. Civil. Energía eléctrica,9201,22100,31/03/2015,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 159646776 - C/ SIERRA DE GUADARRAMA 92 - FACTURACION NOVIEMBRE / DICIEMBRE - SERVICIOS GENERALES - APROBADO POR DECRETO 609/2015 - NUMERO DE FAC.: FE15321164120310 DE FECHA OPERACION: 31/03/2015 Y FECHA REG. INTERVENCIÓN: 03/03/2015,"3,50","0,00",#NAME?
Seguridad  y P. Civil. Energía eléctrica,9201,22100,31/03/2015,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 159647100 - C/ SIERRA NEVADA 22 BJ - FACTURACION NOVIEMBRE / DICIEMBRE - SERVICIOS GENERALES - APROBADO POR DECRETO 609/2015 - NUMERO DE FAC.: FE15321164120312 DE FECHA OPERACION: 31/03/2015 Y FECHA REG. INTERVENCIÓN: 03/03/2015,"3,50","0,00",#NAME?
Seguridad  y P. Civil. Energía eléctrica,9201,22100,31/03/2015,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 159647328 - C/ IGLESIA 14 BJ - FACTURACION NOVIEMBRE / DICIEMBRE - SERVICIOS GENERALES - APROBADO POR DECRETO 609/2015 - NUMERO DE FAC.: FE15321164120357 DE FECHA OPERACION: 31/03/2015 Y FECHA REG. INTERVENCIÓN: 03/03/2015,"427,51","0,00",#NAME?
Seguridad  y P. Civil. Energía eléctrica,9201,22100,31/03/2015,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 159650153 - FCA. CASTAÑERAS 16 BJ - FACTURACION NOVIEMBRE / DICIEMBRE - SERVICIOS GENERALES - APROBADO POR DECRETO 609/2015 - NUMERO DE FAC.: FE15321164120302 DE FECHA OPERACION: 31/03/2015 Y FECHA REG. INTERVENCIÓN: 03/03/2015,"62,48","0,00",#NAME?
