#Org.,Prog.,Econ.,Denominación,,Vinc. Org.,Vinc. Fun.,Vinc. Eco.,Créditos Iniciales,Modificaciones de Crédito,Créditos Definitivos,Obligaciones Reconocidas
,,,,,,,,,,,
,430,22100,"Comercio, turismo y  pequeñas y medianas empresas..Energía eléctrica",,,430,2,0,0,0,1791.76
,,,,,,,,,,,
,430,22116,Comercio Guía de empresas del municipio,,,430,2,5004.25,3575.28,8579.53,6720.34
,,,,,,,,,,,
,430,22199,Comercio   Otros suministros,,,430,2,5000,0,5000,0
,,,,,,,,,,,
,430,22602,"Ccomercio, turismo y  pequeñas y medianas empresas. Publicidad y propaganda (Ferias)",,,430,2,20000,0,20000,5856.87
,,,,,,,,,,,
,430,22634,Comercio.  Campañas Navideñas,,,430,2,10500,0,10500,0
,,,,,,,,,,,
,430,22651,Comercio Promoción del Comercio Local,,,430,2,40000,0,40000,20663.96
,,,,,,,,,,,
,430,22657,"Comercio, turismo Mercado Semanal",,,430,2,60000,0,60000,40368.34
,,,,,,,,,,,
,430,22699,Comercio . Otros gastos diversos,,,430,2,3000,0,3000,435.93
,,,,,,,,,,,
,430,47000,Comercio . Subvención convenio Polígono Valdefuentes,,,430,47000,18000,18000,36000,18000
,,,,,,,,,,,
,430,47002,Comercio . Subvención convenio Polígono Valdearenal Norte,,,430,47002,18000,18000,36000,18000
,,,,,,,,,,,
,430,47003,Comercio  . Subvención Poligono Valdearenal Sur,,,430,47003,18000,18000,36000,14853.96
,,,,,,,,,,,
,432,22602,Información y promoción turística Publicidad y propaganda,,,432,2,15000,0,15000,10969
,,,,,,,,,,,
,432,22652,Información y promoción turística Espectculos al Aire libre,,,432,2,40000,0,40000,22044.49
,,,,,,,,,,,
,432,22706,Información y promoción turística.Estudios y trabajos técnicos,,,432,2,0,0,0,2448.16
,,,,,,,,,,,
,432,68200,Información y promoción turística.Acondicionamiento  de El Torreón,,,432,68200,0,170086,170086,8899.55
,,,,,,,,,,,
,912,10000,Organos de gobierno. Retribuciones básicas,,,912,1,475363.14,0,475363.14,398378.6
,,,,,,,,,,,
,912,15100,Órganos de gobierno..Gratificaciones,,,912,1,0,4576.94,4576.94,0
,,,,,,,,,,,
,912,22001,"Organos de gobierno. Prensa, revistas, libros y otras publicaciones",,,912,2,15000,-15000,0,0
,,,,,,,,,,,
,912,22101,Organos de gobierno. Agua,,,912,2,500,0,500,253.44
,,,,,,,,,,,
,912,22400,Órganos de gobierno. Primas de seguros,,,912,2,12000,0,12000,16828.92
,,,,,,,,,,,
,912,22601,Organos de gobierno. Atenciones protocolarias y representativas,,,912,22601,5000,0,5000,2112.37
,,,,,,,,,,,
,912,22602,Organos de gobierno. Publicidad y propaganda,,,912,2,60000,0,60000,0
,,,,,,,,,,,
,912,22608,Organos de gobierno. Otros gastos institucionales,,,912,2,10285,8597.29,18882.29,15540.49
,,,,,,,,,,,
,912,22654,Órganos de gobierno..Cursos de formación,,,912,2,0,0,0,2970
,,,,,,,,,,,
,912,22764,Órganos de gobierno. Diseño de Imagen y Asesoría de Medios,,,912,2,20000,10000,30000,10333.4
,,,,,,,,,,,
,912,23100,Organos de gobierno. Locomoción de los miembros de los órganos de gobierno,,,912,2,9000,0,9000,16022.64
,,,,,,,,,,,
,912,23300,Organos de gobierno Otras indemnizaciones de Cargos Electivos,,,912,2,75000,0,75000,74760
,,,,,,,,,,,
,912,48018,Organos de gobierno. A Familias sin ánimo de lucro,,,912,48018,10000,0,10000,0
,,,,,,,,,,,
,912,62500,Órganos de gobierno..Mobiliario,,,912,62500,0,1464.83,1464.83,1464.83
,,,,,,,,,,,
,912,62610,Órganos de gobierno. Equipos Multimedia,,,912,62610,15000,0,15000,0
,,,,,,,,,,,
,9201,12001,Servicios Generales.Sueldos del Grupo A2,,,9201,1,27119.96,0,27119.96,13277.53
,,,,,,,,,,,
,9201,12003,Servicios Generales.Sueldos del Grupo C1,,,9201,1,10181.08,0,10181.08,9256.59
,,,,,,,,,,,
,9201,12004,Servicios Generales.Sueldos del Grupo C2,,,9201,1,25420.2,0,25420.2,14184.53
,,,,,,,,,,,
,9201,12006,Servicios Generales.Trienios,,,9201,1,8395.49,0,8395.49,7563.44
,,,,,,,,,,,
,9201,12100,Servicios Generales.Complemento de destino,,,9201,1,38265.95,0,38265.95,22297.51
,,,,,,,,,,,
,9201,12101,Servicios Generales.Complemento específico,,,9201,1,64174.96,0,64174.96,39091.54
,,,,,,,,,,,
,9201,13000,Servicios Generales.Retribuciones básicas,,,9201,1,85277.24,0,85277.24,69499.76
,,,,,,,,,,,
,9201,13002,Servicios Generales.Otras remuneraciones,,,9201,1,154767.35,0,154767.35,134926.05
,,,,,,,,,,,
,9201,13006,Servicios Generales.Trienios,,,9201,1,18599.72,0,18599.72,15449.22
,,,,,,,,,,,
,9201,13100,Servicios Generales.Salario Base,,,9201,1,48686.31,0,48686.31,23446.18
,,,,,,,,,,,
,9201,13102,Servicios Generales.Otras Remuneraciones,,,9201,1,88681.01,0,88681.01,42517.56
,,,,,,,,,,,
,9201,13106,Servicios Generales.Trienios,,,9201,1,1238,0,1238,1023.47
,,,,,,,,,,,
,9201,15100,Servicios Generales.Gratificaciones,,,9201,15100,12650.92,10687.33,23338.25,12371.51
,,,,,,,,,,,
,9201,20200,"Servicios Generales.Alquiler, edificios y otras contruccciones, el caño",,,9201,2,8024.73,658.8,8683.53,7906.15
,,,,,,,,,,,
,9201,20302,Servicios Generales Arrendamiento de Fuentes Agua potable,,,9201,2,8500,0,8500,7015.64
,,,,,,,,,,,
,9201,21102,Servicios Generales.Otras reparaciones y mantenimientos,,,9201,2,35000,-22997.87,12002.13,6927.64
,,,,,,,,,,,
,9201,21207,Servicios Generales.Mantenimiento garajes,,,9201,2,118047.6,-20970.02,97077.58,88971.91
,,,,,,,,,,,
,9201,21301,"Servicios Generales.Mantenimiento, maquinaria, instalacciones y utillaje",,,9201,2,46947.2,-18000,28947.2,2932.27
,,,,,,,,,,,
,9201,21304,Servicios Generales.Mantenimiento equipos de extinción,,,9201,2,26000,0,26000,0
,,,,,,,,,,,
,9201,21400,Servicios Generales.Mantenimiento y reparación de vehículos,,,9201,2,18000,-347.24,17652.76,12128.34
,,,,,,,,,,,
,9201,22001,"Servicios Generales.Prensa, revistas, libros y otras publicaciones",,,9201,2,0,0,0,160
,,,,,,,,,,,
,9201,22100,Servicios Generales.Energía eléctrica,,,9201,2,1020000,0,1020000,833441.53
,,,,,,,,,,,
,9201,22101,Servicios Generales Agua,,,9201,2,548000,0,548000,428466.03
,,,,,,,,,,,
,9201,22103,Servicios Generales.Combustibles y carburantes,,,9201,2,32400,0,32400,18067.8
,,,,,,,,,,,
,9201,22104,Servicios Generales.Vestuario,,,9201,2,16872.83,0,16872.83,6371.42
,,,,,,,,,,,
,9201,22110,Servicios Generales.Productos de limpieza y aseo,,,9201,2,1700,0,1700,956.99
,,,,,,,,,,,
,9201,22113,Servicios Generales.Manutención de animales,,,9201,2,500,0,500,0
,,,,,,,,,,,
,9201,22118,Servicios Generales Suministros contrato aire acondicionado,,,9201,2,21780,-11689.27,10090.73,1883.43
,,,,,,,,,,,
,9201,22128,Servicios Generales.Suministro de material de ferreteria,,,9201,2,16800,-2629.21,14170.79,9658.55
,,,,,,,,,,,
,9201,22129,Servicios Generales.Suministro de materiales de contrucción,,,9201,2,21780,0,21780,13578.83
,,,,,,,,,,,
,9201,22130,Servicios Generales.Suministro de materiales de fontanería,,,9201,2,5200,0,5200,4779.55
,,,,,,,,,,,
,9201,22131,Servicios Generales Suministro de materiales de jardinería,,,9201,2,5000,0,5000,0
,,,,,,,,,,,
,9201,22134,Servicios Generales Suministro repuestos maquinaria y utillaje,,,9201,2,15000,-8600,6400,0
,,,,,,,,,,,
,9201,22199,Servicios Generales.Otros suministros,,,9201,2,15000,0,15000,13078.6
,,,,,,,,,,,
,9201,22400,Servicios Generales.Primas de seguros,,,9201,2,9000,0,9000,3112.31
,,,,,,,,,,,
,9201,22401,Servicios Generales.Primas de seguros de vehículos,,,9201,2,10000,0,10000,9945.71
,,,,,,,,,,,
,9201,22605,Servicios Generales.Indemnizaciones a particulares,,,9201,2,4000,0,4000,300
,,,,,,,,,,,
,9201,22699,Servicios Generales.Otros gastos diversos,,,9201,2,8000,0,8000,11894.3
,,,,,,,,,,,
,9201,22715,Servicios Generales.Limpieza en edificios,,,9201,2,7500,107.94,7607.94,10454.93
,,,,,,,,,,,
,9201,22719,Servicios Generales Mantenimiento y conservación de fuentes,,,9201,2,102671,4835.75,107506.75,97465.59
,,,,,,,,,,,
,9201,22721,Servicios Generales.Mantenimiento y reparación de edificios y pavimentos de las vías públicas,,,9201,2,104878.88,8640.54,113519.42,103204.65
,,,,,,,,,,,
,9201,22740,Servicios Generales.Mantenimiento aire acondicionado,,,9201,2,37393.01,0,37393.01,47520.76
,,,,,,,,,,,
,9201,61115,Servicios Generales.Reparaciones de fuentes municipales,,,9201,61115,0,4823,4823,4429.23
,,,,,,,,,,,
,9201,61116,Servicios Generales.Vallado metálico para sustituir valla de madera,,,9201,61116,0,11200,11200,11079.39
,,,,,,,,,,,
,9201,62309,Servicios Generales.Móviles corporación,,,9201,62309,0,726,726,0
,,,,,,,,,,,
,9201,62317,Servicios Generales.Herramientas varias para S.G.,,,9201,62317,0,2629.21,2629.21,1721.71
,,,,,,,,,,,
,9201,62323,Servicios Generales.Grupo hilo mig-mag aslak master,,,9201,62323,0,1800,1800,1773.86
,,,,,,,,,,,
,9201,62401,Servicios Generales.Adquisición de vehículos,,,9201,62401,0,87297.87,87297.87,0
,,,,,,,,,,,
,9201,62402,Servicios Generales.Remolques traslado material,,,9201,62402,0,5647.24,5647.24,0
,,,,,,,,,,,
,9201,62501,Servicios Generales Mobiliario urbano,,,9201,62501,0,74000,74000,3267
,,,,,,,,,,,
,9201,63103,Servicios Generales.Remodelación de rotondas,,,9201,63103,0,0,0,0
,,,,,,,,,,,
,9201,63311,Servicios Generales.Reposición Maquinaria aire acondicionado Ayuntamiento,,,9201,63311,0,4719.67,4719.67,4719.67
,,,,,,,,,,,
,9201,63502,Servicios Generales.Contenedores basura,,,9201,63502,0,16200,16200,16153.5
,,,,,,,,,,,
,9201,63503,Servicios Generales.VALLAS,,,9201,63503,0,6969.6,6969.6,6969.6
,,,,,,,,,,,
,9202,12000,Administrción General. Sueldos del Grupo A1,,,9202,1,68228.76,0,68228.76,41112.21
,,,,,,,,,,,
,9202,12003,Administrción General. Sueldos del Grupo C1,,,9202,1,40789.38,0,40789.38,32034.44
,,,,,,,,,,,
,9202,12004,Administrción General. Sueldos del Grupo C2,,,9202,1,84734,0,84734,43192.83
,,,,,,,,,,,
,9202,12006,Administrción General. Trienios,,,9202,1,23170.35,0,23170.35,20693.02
,,,,,,,,,,,
,9202,12100,Administrción General. Complemento de destino,,,9202,1,120821.5,0,120821.5,76328.98
,,,,,,,,,,,
,9202,12101,Administrción General. Complemento específico,,,9202,1,246145.12,0,246145.12,165627.99
,,,,,,,,,,,
,9202,13000,Administrción General. Retribuciones básicas,,,9202,1,24702.17,0,24702.17,15058.69
,,,,,,,,,,,
,9202,13002,Administrción General. Otras remuneraciones,,,9202,1,35437.24,0,35437.24,20843.42
,,,,,,,,,,,
,9202,13006,Administrción General. Trienios,,,9202,1,2295.68,0,2295.68,1476.54
,,,,,,,,,,,
,9202,13100,Administrción General. Salario Base,,,9202,1,15510.74,0,15510.74,22075.52
,,,,,,,,,,,
,9202,13102,Administrción General. Otras Remuneraciones,,,9202,1,18911.12,0,18911.12,29663.43
,,,,,,,,,,,
,9202,13106,Administrción General. Trienios,,,9202,1,1142.8,0,1142.8,1741.14
,,,,,,,,,,,
,9202,15000,Administrción General Productividad,,,9202,15000,5000,0,5000,0
,,,,,,,,,,,
,9202,15100,Administrción General. Gratificaciones,,,9202,15100,10000,-2081.44,7918.56,6870.46
,,,,,,,,,,,
,9202,15101,Administrción General. Gratificaciones Juzgado,,,9202,15101,3636,0,3636,3300
,,,,,,,,,,,
,9202,20202,Administrción General. Alquiler garaje Área Centralidad,,,9202,2,27575.9,2264.03,29839.93,41397.96
,,,,,,,,,,,
,9202,20300,"Administrción General.Arrendamiento de maquinaria, instalacciones y utillaje",,,9202,2,0,453.75,453.75,3377.92
,,,,,,,,,,,
,9202,20303,Administrción General Arrendamiento maquinas vending Ayto.,,,9202,2,3630,0,3630,0
,,,,,,,,,,,
,9202,20601,Administrción General. Alquiler equipos para procesos información fotocopiadoras,,,9202,2,31472.04,15437.87,46909.91,39957.14
,,,,,,,,,,,
,9202,21301,"Administrción General. Mantenimiento, maquinaria, instalacciones y utillaje",,,9202,2,2500,0,2500,998.25
,,,,,,,,,,,
,9202,21303,Administrción General. Mantenimiento aparatos elevadores,,,9202,2,2533.69,0,2533.69,2299.44
,,,,,,,,,,,
,9202,21600,Administrción General. Mantenimiento equipos para procesos de información,,,9202,2,132628.56,-30000,102628.56,84798.67
,,,,,,,,,,,
,9202,22000,Administrción General. Ordinario no inventariable,,,9202,2,30000,0,30000,37178.66
,,,,,,,,,,,
,9202,22001,"Administrción General. Prensa, revistas, libros y otras publicaciones",,,9202,2,8500,0,8500,12538.27
,,,,,,,,,,,
,9202,22002,"Administrción General Material, informático no inventariable",,,9202,2,5000,0,5000,102.91
,,,,,,,,,,,
,9202,22201,Administrción General. Postales,,,9202,2,60000,0,60000,30209.46
,,,,,,,,,,,
,9202,22400,Administrción General. Primas de seguros,,,9202,2,89000,0,89000,64112.59
,,,,,,,,,,,
,9202,22600,Administrción General. Gastos diversos,,,9202,2,5000,-1179.75,3820.25,1816.61
,,,,,,,,,,,
,9202,22603,Administrción General. Publicación en Diarios Oficiales,,,9202,2,58000,0,58000,44021.74
,,,,,,,,,,,
,9202,22604,"Administrción General. Jurídicos, contenciosos",,,9202,2,6000,0,6000,2186
,,,,,,,,,,,
,9202,22699,Administrción General. Otros gastos diversos,,,9202,2,5000,0,5000,0
,,,,,,,,,,,
,9202,22705,Administrción General Procesos electorales,,,9202,2,0,0,0,5952.34
,,,,,,,,,,,
,9202,22706,Administrción General. Estudios y trabajos técnicos,,,9202,2,5000,20000,25000,19329.75
,,,,,,,,,,,
,9202,22714,Administrción General. Servicio de ordenanzas,,,9202,2,207572.84,245075.99,452648.83,375977.81
,,,,,,,,,,,
,9202,22715,Administrción General. Limpieza en edificios,,,9202,2,62922.49,861.74,63784.23,56176.74
,,,,,,,,,,,
,9202,22716,Administrción General.Servicio de mensajería,,,9202,2,0,0,0,2400.65
,,,,,,,,,,,
,9202,23101,Administrción General.Locomoción del personal,,,9202,2,0,0,0,48.01
,,,,,,,,,,,
,9202,44900,Administrción General. Subvención a la explotación Emuvisa,,,9202,44900,541200,0,541200,534219.96
,,,,,,,,,,,
,9202,62300,Administrción General.Destructoras de papel,,,9202,62300,0,1179.75,1179.75,1179.75
,,,,,,,,,,,
,9202,62309,Administrción General.Móviles corporación,,,9202,62309,0,745.36,745.36,0
,,,,,,,,,,,
,9202,62605,Administrción General.Adquisición de  Equipos Informaticos,,,9202,62605,0,1476.2,1476.2,0
,,,,,,,,,,,
,9202,63300,Administrción General.Reposición Maquinaria y utillaje,,,9202,63300,0,4280,4280,4276.99
,,,,,,,,,,,
,9202,83000,Administrción General. Pagas anticipadas y demás préstamos al personal,,,9202,8,18000,0,18000,11081.95
,,,,,,,,,,,
,9203,12001,Prevencion de Riesgos Laborales Sueldos del Grupo A2,,,9203,1,13559.98,0,13559.98,11098.46
,,,,,,,,,,,
,9203,12004,Prevencion de Riesgos Laborales Sueldos del Grupo C2,,,9203,1,8473.4,0,8473.4,7857.21
,,,,,,,,,,,
,9203,12006,Prevencion de Riesgos Laborales Trienios,,,9203,1,2803.44,0,2803.44,2513.36
,,,,,,,,,,,
,9203,12100,Prevencion de Riesgos Laborales Complemento de destino,,,9203,1,14820.56,0,14820.56,13762.07
,,,,,,,,,,,
,9203,12101,Prevencion de Riesgos Laborales Complemento específico,,,9203,1,28010.07,0,28010.07,26977.93
,,,,,,,,,,,
,9203,13000,Prevencion de Riesgos Laborales Retribuciones básicas,,,9203,1,10181.08,0,10181.08,9256.59
,,,,,,,,,,,
,9203,13002,Prevencion de Riesgos Laborales Otras remuneraciones,,,9203,1,16148.73,0,16148.73,14995.24
,,,,,,,,,,,
,9203,13006,Prevencion de Riesgos Laborales Trienios,,,9203,1,1741.19,0,1741.19,1587.9
,,,,,,,,,,,
,9203,21102,Prevencion de Riesgos Laborales Otras reparaciones y mantenimientos,,,9203,2,20000,-3666.71,16333.29,5758.83
,,,,,,,,,,,
,9203,21304,Prevencion de Riesgos Laborales Mantenimiento equipos de extinción,,,9203,2,48755.05,50255.62,99010.67,56910.63
,,,,,,,,,,,
,9203,22115,Prevencion de Riesgos Laborales Equipos de protección individual,,,9203,2,500,0,500,6265.02
,,,,,,,,,,,
,9203,22706,Prevencion de Riesgos Laborales Estudios y trabajos técnicos,,,9203,2,3182.7,0,3182.7,0
,,,,,,,,,,,
,9203,62305,Prevencion de Riesgos Laborales Señalización,,,9203,62305,2500,0,2500,0
,,,,,,,,,,,
,9203,62307,Prevencion de Riesgos Laborales Protecciones colectivas  obligatorias,,,9203,62307,6500,666.71,7166.71,0
,,,,,,,,,,,
,9231,12003,Gestión del Padrón Municipal de Habitantes Sueldos del Grupo C1,,,9231,1,1707.69,0,1707.69,0
,,,,,,,,,,,
,9231,12004,Gestión del Padrón Municipal de Habitantes Sueldos del Grupo C2,,,9231,1,33893.6,0,33893.6,23998.64
,,,,,,,,,,,
,9231,12006,Gestión del Padrón Municipal de Habitantes Trienios,,,9231,1,1211.31,0,1211.31,1139.58
,,,,,,,,,,,
,9231,12100,Gestión del Padrón Municipal de Habitantes Complemento de destino,,,9231,1,18520.85,0,18520.85,12424.43
,,,,,,,,,,,
,9231,12101,Gestión del Padrón Municipal de Habitantes Complemento específico,,,9231,1,37222.69,0,37222.69,25051.63
,,,,,,,,,,,
,924,22765,Participación ciudadana. Escuela de Igualdal,,,924,2,9000,-9000,0,0
,,,,,,,,,,,
,924,22766,Participación ciudadana. Escuela de Participación ciudadana,,,924,22766,9000,-9000,0,0
,,,,,,,,,,,
,924,22767,Participación ciudadana. Escuela de Español para Extranjeros,,,924,22767,9000,-9000,0,0
,,,,,,,,,,,
,924,22768,Participación ciudadana. Taller de inteligencia emocional,,,924,22768,9000,-9000,0,0
,,,,,,,,,,,
,924,22769,Participación ciudadana. Escuela de adultos,,,924,22769,9000,-3000,6000,0
,,,,,,,,,,,
,924,22770,Participación ciudadana. Taller ciclo interrelacionar familiar,,,924,22770,9000,-9000,0,0
,,,,,,,,,,,
,924,48100,Participación ciudadana. Premios,,,924,4,9000,0,9000,0
,,,,,,,,,,,
,925,12003,Atención a los ciudadanos. Sueldos del Grupo C1,,,925,1,10181.08,0,10181.08,9256.6
,,,,,,,,,,,
,925,12004,Atención a los ciudadanos. Sueldos del Grupo C2,,,925,1,8473.4,0,8473.4,7857.21
,,,,,,,,,,,
,925,12006,Atención a los ciudadanos. Trienios,,,925,1,2821.09,0,2821.09,2578.96
,,,,,,,,,,,
,925,12100,Atención a los ciudadanos. Complemento de destino,,,925,1,9895.17,0,9895.17,9188.53
,,,,,,,,,,,
,925,12101,Atención a los ciudadanos. Complemento específico,,,925,1,19866.7,0,19866.7,18447.66
,,,,,,,,,,,
,926,11000,Comunicaciones internas. Retribuciones básicas,,,926,1,30300.06,0,30300.06,27616.35
,,,,,,,,,,,
,926,12001,Comunicaciones internas. Sueldos del Grupo A2,,,926,1,13559.98,0,13559.98,6098.09
,,,,,,,,,,,
,926,12004,Comunicaciones internas. Sueldos del Grupo C2,,,926,1,8473.4,0,8473.4,3968.96
,,,,,,,,,,,
,926,12100,Comunicaciones internas. Complemento de destino,,,926,1,14185.39,0,14185.39,6653.74
,,,,,,,,,,,
,926,12101,Comunicaciones internas. Complemento específico,,,926,1,22154.13,0,22154.13,10759.85
,,,,,,,,,,,
,926,13100,Comunicaciones internas. Salario Base,,,926,1,8473.4,0,8473.4,7857.21
,,,,,,,,,,,
,926,13102,Comunicaciones internas. Otras Remuneraciones,,,926,1,14654.55,0,14654.55,19554.18
,,,,,,,,,,,
,926,13106,Comunicaciones internas. Trienios,,,926,1,1012.42,0,1012.42,938.8
,,,,,,,,,,,
,926,20606,Comunicaciones Hosting alojamiento ventanilla única,,,926,2,0,0,0,0
,,,,,,,,,,,
,926,20609,Comunicaciones internas..Hosting página web,,,926,2,0,3730.43,3730.43,3686.87
,,,,,,,,,,,
,926,20610,Comunicaciones internas..Cuota Línea 010,,,926,2,0,0,0,0
,,,,,,,,,,,
,926,21311,Comunicaciones internas. Acondicionamiento RITI,,,926,2,7000,0,7000,0
,,,,,,,,,,,
,926,21600,Comunicaciones internas. Mantenimiento equipos para procesos de información,,,926,2,0,0,0,35035.72
,,,,,,,,,,,
,926,21607,Comunicaciones Mantenimiento Software,,,926,2,0,0,0,12426.4
,,,,,,,,,,,
,926,22001,"Comunicaciones internas. Prensa, revistas, libros y otras publicaciones",,,926,2,5037.75,0,5037.75,251.68
,,,,,,,,,,,
,926,22002,"Comunicaciones internas. Material, informático no inventariable",,,926,2,3000,8679.57,11679.57,12691.23
,,,,,,,,,,,
,926,22203,Comunicaciones.Informáticas ADSL,,,926,2,21500,0,21500,36315.85
,,,,,,,,,,,
,926,22205,Comunicaciones Correos electronicos y alojamiento  página web,,,926,2,750,0,750,580.8
,,,,,,,,,,,
,926,22206,Comunicaciones Teléfonos fijos,,,926,2,185000,0,185000,101971.67
,,,,,,,,,,,
,926,22207,Comunicaciones Teléfonos  móviles,,,926,2,45000,0,45000,39869.19
,,,,,,,,,,,
,926,22208,Comunicaciones Renovación fireware,,,926,2,2000,0,2000,0
,,,,,,,,,,,
,926,22210,Comunicaciones internas. Implantación Esquema Nacional de Seguridad,,,926,2,22000,0,22000,0
,,,,,,,,,,,
,926,22299,Comunicaciones internas. Otros gastos en comunicaciones,,,926,2,5000,0,5000,2783.35
,,,,,,,,,,,
,926,22771,Comunicaciones internas..Auditoría e Inventario -Informático,,,926,2,0,19823.43,19823.43,19823.43
,,,,,,,,,,,
,926,62300,Comunicaciones internas..Destructoras de papel,,,926,62300,0,525,525,515.81
,,,,,,,,,,,
,926,62309,Comunicaciones internas. Móviles corporación,,,926,62309,5000,-2947.56,2052.44,845.79
,,,,,,,,,,,
,926,62314,Comunicaciones internas..Proyectores y pantalla,,,926,62314,0,1360,1360,1355.2
,,,,,,,,,,,
,926,62605,Comunicaciones internas. Adquisición de  Equipos Informaticos,,,926,62605,100000,-1885,98115,97205.72
,,,,,,,,,,,
,926,62606,Comunicaciones internas. Adquisicion Software,,,926,62606,150000,100000,250000,40712.88
,,,,,,,,,,,
,931,12000,Política económica y fiscal. Sueldos del Grupo A1,,,931,1,15681.97,0,15681.97,13704.07
,,,,,,,,,,,
,931,12003,Política económica y fiscal. Sueldos del Grupo C1,,,931,1,33958.62,0,33958.62,24860.87
,,,,,,,,,,,
,931,12004,Política económica y fiscal. Sueldos del Grupo C2,,,931,1,33893.6,0,33893.6,30581.5
,,,,,,,,,,,
,931,12006,Política económica y fiscal. Trienios,,,931,1,12315.61,0,12315.61,10185.42
,,,,,,,,,,,
,931,12100,Política económica y fiscal. Complemento de destino,,,931,1,50235.46,0,50235.46,42263.97
,,,,,,,,,,,
,931,12101,Política económica y fiscal. Complemento específico,,,931,1,110838.92,0,110838.92,100020.77
,,,,,,,,,,,
,931,15100,Política económica y fiscal. Gratificaciones,,,931,15100,10000,-7014.19,2985.81,2291.96
,,,,,,,,,,,
,931,22699,Política económica y fiscal..Otros gastos diversos,,,931,2,5000,-1000,4000,3046.39
,,,,,,,,,,,
,931,35200,Política económica y fiscal. Intereses de demora,,,931,3,7000,0,7000,9905.58
,,,,,,,,,,,
,931,35900,Política económica y fiscal. Otros gastos financieros,,,931,3,11779.35,3484.03,15263.38,11957.73
,,,,,,,,,,,
,931,35901,Política económica y fiscal..Gastos financieros TPV,,,931,3,6000,3000,9000,2487.38
,,,,,,,,,,,
,932,12000,Gestión del sistema tributario. Sueldos del Grupo A1,,,932,1,15681.97,0,15681.97,13704.07
,,,,,,,,,,,
,932,12001,Gestión del sistema tributario. Sueldos del Grupo A2,,,932,1,13559.98,0,13559.98,0
,,,,,,,,,,,
,932,12003,Gestión del sistema tributario. Sueldos del Grupo C1,,,932,1,40724.32,0,40724.32,36202.16
,,,,,,,,,,,
,932,12004,Gestión del sistema tributario. Sueldos del Grupo C2,,,932,1,93207.4,0,93207.4,79743.92
,,,,,,,,,,,
,932,12006,Gestión del sistema tributario. Trienios,,,932,1,14849.38,0,14849.38,12900.73
,,,,,,,,,,,
,932,12100,Gestión del sistema tributario. Complemento de destino,,,932,1,89783.05,0,89783.05,71295.44
,,,,,,,,,,,
,932,12101,Gestión del sistema tributario. Complemento específico,,,932,1,191036.92,0,191036.92,147221.58
,,,,,,,,,,,
,932,13100,Gestión del sistema tributario. Salario Base,,,932,1,7755.37,0,7755.37,7127.62
,,,,,,,,,,,
,932,13102,Gestión del sistema tributario. Otras Remuneraciones,,,932,1,9455.56,0,9455.56,8812.22
,,,,,,,,,,,
,932,13106,Gestión del sistema tributario. Trienios,,,932,1,571.4,0,571.4,525.35
,,,,,,,,,,,
,932,15100,Gestión del sistema tributario. Gratificaciones,,,932,15100,10000,-6785.82,3214.18,3214.18
,,,,,,,,,,,
,932,21210,Gestión del sistema tributario. Traslado Concejalía de hacienda,,,932,2,25000,-25000,0,0
,,,,,,,,,,,
,932,62500,Gestión del sistema tributario..Mobiliario,,,932,62500,0,25000,25000,15823.41
,,,,,,,,,,,
,933,22706,Gestión del patrimonio..Estudios y trabajos técnicos,,,933,2,0,7018,7018,0
,,,,,,,,,,,
,934,12000,Gestión de la deuda y de la tesorería. Sueldos del Grupo A1,,,934,1,15681.97,0,15681.97,13704.07
,,,,,,,,,,,
,934,12004,Gestión de la deuda y de la tesorería. Sueldos del Grupo C2,,,934,1,25420.2,0,25420.2,21831.47
,,,,,,,,,,,
,934,12006,Gestión de la deuda y de la tesorería. Trienios,,,934,1,6588.53,0,6588.53,5339.86
,,,,,,,,,,,
,934,12100,Gestión de la deuda y de la tesorería. Complemento de destino,,,934,1,27588.56,0,27588.56,24685.55
,,,,,,,,,,,
,934,12101,Gestión de la deuda y de la tesorería. Complemento específico,,,934,1,56975.15,0,56975.15,55799.57
,,,,,,,,,,,
,934,15100,Gestión de la deuda y de la tesorería. Gratificaciones,,,934,15100,5000,-4806.59,193.41,193.41
